"group_heb","unit_heb","year","subunit_heb","habitat_heb","factor_heb","proximity_heb","site_heb","lon","lat","species_heb","count"
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"דרור הבית",8
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"יונת בית",10
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"ירגזי מצוי",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"סיקסק",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"עורב אפור",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"צופית בוהקת",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"צוצלת",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"שחרור",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.81215,31.36485,"תור צווארון",5
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"בולבול ממושקף",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"דרור הבית",6
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"יונת בית",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"ירקון",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"עורבני שחור-כיפה",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"עפרוני מצויץ",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"פשוש",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"צופית בוהקת",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"צוצלת",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"שחרור",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להבים",34.82344,31.36837,"תור צווארון",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"בולבול ממושקף",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"דרור הבית",8
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"ירגזי מצוי",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"ירקון",5
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"סבכי שחור-ראש",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"עורב אפור",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"עורבני שחור-כיפה",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"צוצלת",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"שחרור",5
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.86666,31.3816,"תור צווארון",7
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87268,31.37661,"בולבול ממושקף",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87268,31.37661,"ירקון",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87268,31.37661,"סיקסק",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87268,31.37661,"עורב אפור",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87268,31.37661,"צופית בוהקת",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87268,31.37661,"תור צווארון",7
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"בז מצוי",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"דרור הבית",10
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"יונת בית",16
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"סיקסק",7
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"עורב אפור",8
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"קאק",5
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","להב",34.87327,31.38073,"תור צווארון",10
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"בולבול ממושקף",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"דרור הבית",9
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"יונת בית",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"כרוון מצוי",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"עפרוני מצויץ",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"פשוש",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"צוצלת",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92206,31.47888,"קאק",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92537,31.47337,"דוכיפת",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92537,31.47337,"דרור הבית",8
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92537,31.47337,"יונת בית",13
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92537,31.47337,"עפרוני מצויץ",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92537,31.47337,"פשוש",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.92537,31.47337,"קאק",28
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"בולבול ממושקף",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"דרור הבית",12
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"חוגלת סלעים",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"כרוון מצוי",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"עפרוני מצויץ",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"פשוש",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"קאק",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","מירשם",34.9303,31.47762,"תור צווארון",6
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"בולבול ממושקף",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"דרור הבית",13
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"ירגזי מצוי",5
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"ירקון",9
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"עורבני שחור-כיפה",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"פשוש",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"שחרור",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.1008,31.35021,"תור צווארון",8
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"בולבול ממושקף",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"חוגלת סלעים",6
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"ירגזי מצוי",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"ירקון",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"סבכי שחור-ראש",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"עורבני שחור-כיפה",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10176,31.34136,"תור צווארון",6
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"בולבול ממושקף",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"חוגלת סלעים",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"יונת בית",7
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"מיינה מצויה",3
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"עורב אפור",2
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"עורבני שחור-כיפה",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"קאק",6
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","הר עמשא",35.10341,31.3451,"תור צווארון",9
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.11024,31.36196,"בולבול ממושקף",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.11024,31.36196,"דרור הבית",10
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.11024,31.36196,"יונת בית",8
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.11024,31.36196,"עפרוני מצויץ",1
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.11024,31.36196,"פשוש",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.11024,31.36196,"תור צווארון",4
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.111,31.37007,"יונת בית",5
"עופות","אזור הספר הים תיכוני",2014,NA,NA,"יישובים","קרוב","בית יתיר",35.111,31.37007,"ירקון",2
